34561,-18.2532501,21.5052795,0.341551006
34562,-18.4126396,21.5817509,1.69871402
34563,-18.2015305,20.4332294,0.386159509
34564,-18.3602695,20.4914894,1.72944999
34565,-18.1498108,19.3611794,0.430768102
34566,-18.3078899,19.4012299,1.76018703
34587,-17.6700802,18.3905106,0.491540402
34588,-17.8090096,18.4187508,1.78780496
34589,-17.1903496,17.4198399,0.552312791
34590,-17.3101196,17.4362793,1.81542301
34609,-17.1375504,20.9700108,-9.15859032
34610,-17.2730293,21.0350094,-8.00500202
34611,-17.0839996,20.0238209,-9.07059002
34612,-17.2156105,20.0725002,-7.95665693
34613,-17.0304508,19.0776196,-8.98258972
34614,-17.1581898,19.1099796,-7.90831184
34635,-16.6659794,18.1877499,-8.90194225
34636,-16.7821693,18.2111092,-7.81302404
34637,-16.3015099,17.2978706,-8.82129478
34638,-16.4061508,17.3122292,-7.71773481
34658,-17.4085102,21.1000099,-6.85141277
34660,-17.35042,20.1219807,-6.81586695
34662,-17.2923203,19.143961,-6.78032112
34684,-16.9015598,18.2352791,-6.69724798
34686,-16.5107994,17.3265896,-6.6141758
34706,-17.5870209,21.1856499,-5.33139086
34708,-17.5290909,20.1874599,-5.30386114
34710,-17.4711704,19.18927,-5.2763319
34732,-17.0615807,18.2676201,-5.20068407
34734,-16.6520004,17.3459702,-5.12503481
34754,-17.7655296,21.2712898,-3.81136799
34756,-17.7077694,20.2529297,-3.79185605
34758,-17.6500092,19.2345695,-3.77234292
34780,-17.2216091,18.2999592,-3.70411897
34782,-16.7932091,17.3653393,-3.63589501
34802,-17.9297009,21.35005,-2.41349006
34804,-17.8752804,20.3139496,-2.37449288
34806,-17.8208694,19.2778492,-2.3354969
34828,-17.3763809,18.33111,-2.254421
34830,-16.9318905,17.3843803,-2.17334604
34850,-18.0922699,21.4280491,-1.02918398
34852,-18.0428009,20.3747902,-0.957202911
34854,-17.9933205,19.3215408,-0.885222018
34876,-17.5313206,18.3623905,-0.804657698
34878,-17.0693092,17.4032307,-0.724093378
34945,-16.7372208,25.2009792,-9.5471487
34946,-16.7652493,25.3342304,-8.37074566
34947,-16.8544502,24.1449394,-9.4516201
34948,-16.9106903,24.2614002,-8.27907372
34949,-16.9716892,23.0888996,-9.35609055
34950,-17.0561199,23.18857,-8.18740273
34971,-17.0546207,22.0294609,-9.25734138
34972,-17.1645699,22.1117897,-8.0962019
34994,-16.7936096,25.4690208,-7.18066406
34996,-16.9670792,24.3786297,-7.09968901
